clientbankpartner_pin,partnerrolestart_date,day_0,day_1,day_2,day_3,day_4,day_5,day_6,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,partnerrolestart_date_year,partnerrolestart_date_month,partnerrolestart_date_day,partnerrolestart_date_dayofweek,clients_count,days_after_partnership,active_months,last_active_month_ago,avg_clients_monthly,median_clients_monthly,std_clients_monthly,var_clients_monthly,max_clients_monthly,max_zero_month,is_any_1_month,is_any_2_month,is_any_3_month,last_month_to_avg,last_month_to_all,avg_clients_count_per_ccode,0_oh,1_oh,2_oh,3_oh,4_oh,5_oh,2-1,3-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,max_diff,min_diff,avg_weekdays,median_weekdays,std_weekdays,var_weekdays,weekday2weekends,weekday2all,weekends2all,active_in_weekends,target
223696,2020-01-01,0.0,2.0,3.0,2.0,3.0,2.0,8.0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,2020,1,1,2,20,213,2,6,19.0,19.0,0.0,0.0,19,0,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,-18,-1,0,0,0,0,19,-18,2.857142857142857,2.0,2.2946254863155726,5.265306122448979,1.0,0.5,0.5,1,1
168515,2019-12-01,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2019,12,1,6,3,244,3,3,0.5,0.5,0.5,0.25,1,1,0,0,1,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,0,1,-1,0.42857142857142855,0.0,0.49487165930539345,0.24489795918367344,2.0,0.6666666666666666,0.3333333333333333,1,1
4547,2020-02-01,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2020,2,1,5,2,182,1,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,2,-2,0.2857142857142857,0.0,0.6998542122237652,0.48979591836734704,0.0,1.0,0.0,0,1
225686,2020-02-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,2,1,5,1,182,1,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0.14285714285714285,0.0,0.3499271061118826,0.12244897959183676,0.0,0.0,1.0,1,1
134183,2019-04-01,1.0,2.0,0.0,3.0,1.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,2019,4,1,0,11,488,2,5,4.0,4.0,4.0,16.0,8,1,0,0,0,0.0,0.0,22.39424141749723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-8,3,-3,0,0,0,8,-8,1.5714285714285714,1.0,1.3997084244475304,1.959183673469388,1.75,0.6363636363636364,0.36363636363636365,1,1
1584,2020-02-01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2020,2,1,5,2,182,2,5,0.5,0.5,0.5,0.25,1,1,0,0,0,0.0,0.0,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,0,0,0,1,-1,0.2857142857142857,0.0,0.4517539514526256,0.2040816326530612,0.0,0.0,1.0,1,1
8556,2020-02-01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2020,2,1,5,2,182,2,6,1.0,1.0,0.0,0.0,1,0,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,-1,0.2857142857142857,0.0,0.6998542122237652,0.48979591836734704,0.0,0.0,1.0,1,1
242666,2020-02-01,4.0,6.0,2.0,4.0,3.0,6.0,7.0,0,0,0,0,0,0,0,0,0,0,0,15,12,5,0,0,0,0,2020,2,1,5,32,182,3,5,13.5,13.5,1.5,2.25,15,0,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,-3,-7,-5,0,0,0,15,-7,4.571428571428571,4.0,1.6781914463529615,2.816326530612245,1.4615384615384615,0.59375,0.40625,1,1
119487,2020-02-01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2020,2,1,5,2,182,1,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,2,-2,0.2857142857142857,0.0,0.4517539514526256,0.2040816326530612,0.0,0.0,1.0,1,1
282017,2020-04-01,28.0,34.0,22.0,35.0,0.0,36.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,56,60,26,1,2020,4,1,2,171,122,5,1,42.5,42.0,15.580436450882884,242.75,60,0,1,1,1,0.023529411764705882,0.005847953216374269,22.39424141749723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,4,-34,-25,28,-34,24.428571428571427,28.0,12.09317567718189,146.24489795918367,2.2884615384615383,0.695906432748538,0.30409356725146197,1,1
121755,2019-01-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2019,1,1,1,2,578,2,5,0.5,0.5,0.5,0.25,1,1,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,0,0,0,1,-1,0.2857142857142857,0.0,0.4517539514526256,0.2040816326530612,1.0,0.5,0.5,1,1
191447,2020-01-01,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2020,1,1,2,3,213,3,3,0.5,0.5,0.5,0.25,1,2,0,0,1,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,-1,0,1,-1,0.42857142857142855,0.0,0.49487165930539345,0.24489795918367344,0.0,1.0,0.0,0,1
246544,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,2,1,5,1,182,1,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0.14285714285714285,0.0,0.3499271061118826,0.12244897959183676,0.0,0.0,1.0,1,1
248726,2020-02-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,2,1,5,1,182,1,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0.14285714285714285,0.0,0.34992710611188266,0.12244897959183677,0.0,1.0,0.0,0,1
4792,2020-02-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2020,2,1,5,2,182,2,5,0.5,0.5,0.5,0.25,1,1,0,0,0,0.0,0.0,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,0,0,0,1,-1,0.2857142857142857,0.0,0.4517539514526256,0.2040816326530612,1.0,0.5,0.5,1,1
223654,2020-01-01,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2020,1,1,2,6,213,3,5,2.0,2.0,0.0,0.0,2,0,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2,0,0,0,2,-2,0.8571428571428571,1.0,0.989743318610787,0.9795918367346939,5.0,0.8333333333333334,0.16666666666666666,1,1
249536,2020-02-01,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,2020,2,1,5,5,182,4,3,1.0,1.0,0.7071067811865476,0.5,2,1,0,0,1,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,1,0,-1,0,2,-1,0.7142857142857143,1.0,0.6998542122237652,0.4897959183673469,4.0,0.8,0.2,1,1
250780,2020-02-01,1.0,1.0,2.0,5.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,1,0,1,2020,2,1,5,11,182,6,1,1.6666666666666667,1.5,1.1055415967851334,1.2222222222222223,3,1,1,0,1,0.6,0.09090909090909091,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,-2,2,-1,-1,-1,1,3,-2,1.5714285714285714,1.0,1.498298354528788,2.2448979591836737,10.0,0.9090909090909091,0.09090909090909091,1,0
7523,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,2,1,5,1,182,1,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0.14285714285714285,0.0,0.3499271061118826,0.12244897959183676,0.0,0.0,1.0,1,1
4518,2020-01-01,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2020,1,1,2,3,213,2,6,1.0,1.0,0.0,0.0,1,0,0,0,0,0.0,0.0,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-2,0,0,0,0,1,-2,0.42857142857142855,0.0,0.49487165930539345,0.24489795918367344,2.0,0.6666666666666666,0.3333333333333333,1,1
4563,2020-02-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,2,1,5,1,182,1,6,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,-1,0.14285714285714285,0.0,0.34992710611188266,0.12244897959183677,0.0,1.0,0.0,0,1
4549,2020-02-01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2020,2,1,5,2,182,2,2,0.2,0.0,0.4000000000000001,0.16000000000000006,1,4,0,1,0,0.0,0.0,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,-1,1,-1,0.2857142857142857,0.0,0.45175395145262565,0.20408163265306126,0.0,1.0,0.0,0,1
4410,2020-02-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,2,1,5,1,182,1,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0.14285714285714285,0.0,0.3499271061118826,0.12244897959183676,0.0,1.0,0.0,0,1
243931,2020-02-01,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,2020,2,1,5,5,182,5,2,0.8,1.0,0.4,0.16,1,1,0,1,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,-1,1,-1,0.7142857142857143,1.0,0.6998542122237651,0.48979591836734687,4.0,0.8,0.2,1,1
5107,2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,6,1,0,1,61,1,3,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0.14285714285714285,0.0,0.3499271061118826,0.12244897959183676,0.0,0.0,1.0,1,1
118231,2020-02-01,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2020,2,1,5,2,182,2,6,1.0,1.0,0.0,0.0,1,0,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,-1,0.2857142857142857,0.0,0.6998542122237652,0.48979591836734704,0.0,1.0,0.0,0,1
238948,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,2,1,5,1,182,1,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0.14285714285714285,0.0,0.3499271061118826,0.12244897959183676,0.0,0.0,1.0,1,1
121404,2020-01-01,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2020,1,1,2,4,213,3,4,0.6666666666666666,1.0,0.4714045207910317,0.22222222222222224,1,1,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,2,-2,0,0,2,-2,0.5714285714285714,0.0,0.7284313590846835,0.5306122448979591,1.0,0.5,0.5,1,1
249424,2020-02-01,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2020,2,1,5,3,182,2,6,2.0,2.0,0.0,0.0,2,0,0,0,0,0.0,0.0,22.39424141749723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,0,0,0,0,2,-1,0.42857142857142855,0.0,0.49487165930539345,0.24489795918367344,2.0,0.6666666666666666,0.3333333333333333,1,1
248218,2020-02-01,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2020,2,1,5,2,182,1,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,2,-2,0.2857142857142857,0.0,0.45175395145262565,0.20408163265306126,0.0,1.0,0.0,0,1
232629,2020-01-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,1,1,2,1,213,1,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0.14285714285714285,0.0,0.3499271061118826,0.12244897959183676,0.0,1.0,0.0,0,1
242100,2020-01-01,0.0,3.0,0.0,3.0,1.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2,0,0,2020,1,1,2,10,213,3,3,2.0,1.5,2.1213203435596424,4.5,5,2,0,0,1,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,-5,0,3,-1,-2,0,5,-5,1.4285714285714286,1.0,1.3997084244475304,1.9591836734693877,2.3333333333333335,0.7,0.3,1,1
3408,2020-02-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,2,1,5,1,182,1,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0.14285714285714285,0.0,0.34992710611188266,0.12244897959183677,0.0,1.0,0.0,0,1
227928,2020-01-01,2.0,3.0,0.0,5.0,2.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,1,5,1,3,1,6,0,0,2020,1,1,2,17,213,6,3,2.2,1.0,1.6,2.56,5,0,0,0,1,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,-4,2,-2,5,-6,0,5,-6,2.4285714285714284,2.0,1.5907898179514348,2.5306122448979593,2.4,0.7058823529411765,0.29411764705882354,1,1
247574,2020-02-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,2,1,5,1,182,1,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0.14285714285714285,0.0,0.3499271061118826,0.12244897959183676,0.0,1.0,0.0,0,1
168038,2020-02-01,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2020,2,1,5,3,182,2,5,1.0,1.0,1.0,1.0,2,1,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,-2,1,-1,0,0,0,2,-2,0.42857142857142855,0.0,0.7284313590846835,0.5306122448979591,0.0,1.0,0.0,0,1
249551,2020-02-01,3.0,0.0,1.0,5.0,5.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,6,2,0,0,2020,2,1,5,21,182,4,3,4.75,4.5,3.6996621467371855,13.6875,10,1,0,0,1,0.0,0.0,22.39424141749723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-10,3,3,-4,-2,0,10,-10,3.0,3.0,1.927248223318863,3.7142857142857144,2.0,0.6666666666666666,0.3333333333333333,1,1
4242,2019-09-01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2019,9,1,6,2,335,2,6,1.0,1.0,0.0,0.0,1,0,0,0,0,0.0,0.0,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,-1,0.2857142857142857,0.0,0.6998542122237652,0.48979591836734704,0.0,0.0,1.0,1,1
3131,2020-02-01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2020,2,1,5,2,182,2,6,1.0,1.0,0.0,0.0,1,0,0,0,0,0.0,0.0,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,-1,0.2857142857142857,0.0,0.45175395145262565,0.20408163265306126,0.0,1.0,0.0,0,1
4574,2020-02-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,2,1,5,1,182,1,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0.14285714285714285,0.0,0.3499271061118826,0.12244897959183676,0.0,1.0,0.0,0,1
297401,2020-05-01,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2020,5,1,4,8,92,1,3,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-8,0,8,-8,1.1428571428571428,0.0,1.7261494247992246,2.979591836734694,0.14285714285714285,0.125,0.875,1,1
234090,2020-01-01,4.0,1.0,0.0,3.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,0,1,0,2020,1,1,2,11,213,5,2,2.0,2.0,1.2649110640673518,1.6,4,1,0,1,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,-4,1,-1,2,-4,1.5714285714285714,1.0,1.3997084244475304,1.9591836734693882,2.6666666666666665,0.7272727272727273,0.2727272727272727,1,1
244541,2020-02-01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2020,2,1,5,2,182,2,6,1.0,1.0,0.0,0.0,1,0,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,-1,0.2857142857142857,0.0,0.45175395145262565,0.20408163265306126,0.0,1.0,0.0,0,1
157201,2019-06-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,6,1,5,1,427,1,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0.14285714285714285,0.0,0.3499271061118826,0.12244897959183676,0.0,1.0,0.0,0,1
4763,2020-01-01,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2020,1,1,2,3,213,1,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,-3,0,0,0,0,0,3,-3,0.42857142857142855,0.0,0.49487165930539345,0.24489795918367344,0.5,0.3333333333333333,0.6666666666666666,1,1
247207,2020-02-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,2,1,5,1,182,1,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0.14285714285714285,0.0,0.3499271061118826,0.12244897959183676,0.0,1.0,0.0,0,1
157024,2019-06-01,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2019,6,1,5,2,427,2,4,0.3333333333333333,0.0,0.4714045207910317,0.22222222222222224,1,2,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,0,1,-1,0.2857142857142857,0.0,0.45175395145262565,0.20408163265306126,0.0,1.0,0.0,0,1
238595,2020-02-01,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,2020,2,1,5,5,182,2,6,2.0,2.0,0.0,0.0,2,0,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,-3,0,0,0,0,2,-3,0.7142857142857143,1.0,0.6998542122237652,0.4897959183673469,1.5,0.6,0.4,1,1
1053,2020-02-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,2,1,5,1,182,1,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0.14285714285714285,0.0,0.3499271061118826,0.12244897959183676,0.0,1.0,0.0,0,1
240145,2020-02-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,2,1,5,1,182,1,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0.14285714285714285,0.0,0.34992710611188266,0.12244897959183677,0.0,1.0,0.0,0,1
227362,2020-01-01,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,2020,1,1,2,7,213,2,6,1.0,1.0,0.0,0.0,1,0,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,-6,0,0,0,0,5,-6,1.0,1.0,1.3093073414159542,1.7142857142857142,0.0,1.0,0.0,0,1
198055,2020-02-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,2,1,5,1,182,1,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0.14285714285714285,0.0,0.3499271061118826,0.12244897959183676,0.0,1.0,0.0,0,1
4184,2019-09-01,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2019,9,1,6,3,335,1,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,-3,0,0,0,0,0,3,-3,0.42857142857142855,0.0,0.7284313590846835,0.5306122448979591,0.0,1.0,0.0,0,1
121699,2020-01-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,1,1,2,1,213,1,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0.14285714285714285,0.0,0.3499271061118826,0.12244897959183676,0.0,0.0,1.0,1,1
3088,2020-02-01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2020,2,1,5,2,182,1,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,2,-2,0.2857142857142857,0.0,0.45175395145262565,0.20408163265306123,1.0,0.5,0.5,1,1
14360,2020-01-01,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,2020,1,1,2,6,213,4,3,1.25,1.0,1.0897247358851685,1.1875,3,1,0,0,1,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,-2,0,-1,1,-1,0,3,-2,0.8571428571428571,1.0,0.6388765649999398,0.4081632653061224,2.0,0.6666666666666666,0.3333333333333333,1,1
240312,2020-02-01,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,2020,2,1,5,5,182,5,2,0.8,1.0,0.4000000000000001,0.16000000000000006,1,1,0,1,1,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,-1,1,-1,0.7142857142857143,1.0,0.6998542122237651,0.48979591836734687,4.0,0.8,0.2,1,1
